lang_code,lang_name,page,korean,foreign_translation,pronunciation
07,몽골어 (Mongolian),83,룸메이트에게 피해를 주지 않도록 하세요.,Нэг өрөөнд хамт байгаа хүндээ хүндрэл учруулахгүй байхыг хичээгээрэй,니그 우론드 함트 배까 훈떼 훈드렐 오치롤라흐귀 바이히그 히체게래
07,몽골어 (Mongolian),83,룸메이트와 잘 상의하세요.,Өрөөнийхөө хүнтэй сайн ярилцаарай,우로니호 훙태 생 야릴차래
07,몽골어 (Mongolian),84,물건을 잘 정리합니다,Юмаа сайн эмхэлж цэгцэлдэг,욤-아 생 엠헬즈 첵첼득
07,몽골어 (Mongolian),84,물을 아껴쓰세요.,Усаа гамтай хэрэглээрэй,오스-아 깜태 헤렉레래
07,몽골어 (Mongolian),84,보일러가 고장 났나봐요,Бойлор эвдэрсэн юм шиг байна,버일로 에우드르승 욤 식 밴
07,몽골어 (Mongolian),84,보증금 ㅇㅇ 입니다.,барьцааны мөнгө.....байна,바르차니 뭉그 … 밴
07,몽골어 (Mongolian),84,불편한 점은 이곳에 적어주세요,Асуудал хүндрэлтэй зүйлээ энд бичээрэй,아쏘들 훈드렐태 쮤-에 엔드 비체래
07,몽골어 (Mongolian),84,비상용 구급약은 여기에 있습니다.,Яаралтай тусламжийн эм хэрэгсэл энд байгаа,야를태 토슬람즈-잉 엠 헤륵슬 엔드 밴
07,몽골어 (Mongolian),84,빨래는 빨래 비누로 하는 겁니다.,Угаалгын савангаар юмаа угаагаарай,오깔낑 사왕까 르 욤-아 오까까래
07,몽골어 (Mongolian),84,생필품이 필요하면 말씀하세요…,жишээ бараа хэрэгтэй бол хэлээрэй,지쎼 바라 헤렉태 벌 헬레래
07,몽골어 (Mongolian),84,세탁기는 사용은 할 수 있습니까?,Угаалгын машин ашиглаж чадах уу?,오깔낑 마싱 아식라즈 차드호?
07,몽골어 (Mongolian),84,여기가 당신이 사용할 숙소입니다.,Энэ таны байрлах байр,엔 타니 바이를흐 바이르
07,몽골어 (Mongolian),85,옆방하고 사이좋게 지내세요.,Хажуугийн өрөөний хүнтэй эвтэй байгаарай,하쪼낑 우로니 훙태 에우태 배까래
07,몽골어 (Mongolian),85,오늘은 기숙사 대청소날입니다,Өнөөдөр байрны их цэвэрлэгээний өдөр,우느드르 바이르니 이흐 체위르렉에니 우드르
07,몽골어 (Mongolian),85,월세는 ㅇㅇ 입니다.,Сарын  түрээс ..... Байна,사르-잉 투레스 … 밴
07,몽골어 (Mongolian),85,이번달 관리비는 얼마입니다.,Энэ сарын байрны мөнгө хэд вэ?,엔 사르-잉 바이르니 뭉그 헤드 웨?
07,몽골어 (Mongolian),85,이불을 햇볕에 말립니다.,Хөнжлөө наранд хатаана,훙즐-오 나릉드 하타안
07,몽골어 (Mongolian),85,자신의 물건은 스스로 챙깁니다.,Өөрийн эд зүйлийг өөрөө хариуцна,오링 에드 쮤-이그 우로 하료츤
07,몽골어 (Mongolian),85,전기를 아껴쓰십시요,Цахилгаанаа гамтай хэрэглээрэй,차힐가나 깜태 헤렉레래
07,몽골어 (Mongolian),85,전화번호를 잘 적어 가세요,Утасны дугаараа сайн бичиж орхиорой,오타스니 또까라 생 비채즈 어르히어래
07,몽골어 (Mongolian),85,화장실을 깨끗이 사용하세요,Ариун цэврийн өрөөг цэвэрхэн ашиглаарай,아룡 체위링 우록 체위르흥 아식라래
07,몽골어 (Mongolian),85,가스 밸브를 꼭 잠가주세요,Хийн түгжээг заавал хаагаарай,히잉 투그제그 짜왈 하아까래
07,몽골어 (Mongolian),86,기숙사 규칙을 준수해주세요,Дотуур байрны журмыг мөрдөөрэй,더토르 바이르니 조르믹 무르떼래
07,몽골어 (Mongolian),86,기숙사 복도나 계단도 깨끗하게 사용합시다.,Дотуур байрны коридор шатыг цэвэрхэн байлгая,더토르 바이르니 커리더르 샤트-이그 체위르흥 밸끼
07,몽골어 (Mongolian),86,기숙사 시설물의 파손을 발견시 즉시 관리자에게 보고하세요,Дотуур байрны эд зүйл эвдэрч хэмхэрсэн байвал шууд эрхлэгчид мэдэгдээрэй,더토르 바이르니 에드 쮤 에우데르츠 헴해르승 배왈 쇼드 에르흘렉치드 메득떼래
07,몽골어 (Mongolian),86,기숙사 외부로 오물 투기를 금합니다,Дотуур байрны гадаа бохир ус асгахыг хориглоно,더토르 바이르니 까다 버히르 오스 아스까흐-이그 허릭른
07,몽골어 (Mongolian),86,기숙사내 외부인 면회는 O시까지입니다,Дотуур байранд гадны хүн .... Цагаас хойш оруулахыг хориглоно,더토르 바이른드 까드니 훙 … 차그-아스 허이시 어롤히그 허릭른
07,몽골어 (Mongolian),86,기숙사내 조리기구의 사용을 금합니다,Дотуур байранд хоолны хэрэгсэл ашиглахыг хориглоно,더토르 바이른드 허얼니 헤렉슬 아식라흐-이그 허릭른
07,몽골어 (Mongolian),86,기숙사내 주류 반입을 금합니다,Дотуур байранд согтууруулах ундаа оруулахыг хориглоно,더토르 배란드 석토로흐 온따 어롤히그 허릭른
07,몽골어 (Mongolian),86,기숙사내 질서를 잘 지키세요.,Дотуур байрны дэг журмыг заавал дагаарай,더토르 바이르니 데그 조르미그 짜왈 따까래
07,몽골어 (Mongolian),86,기숙사내에서는 고성방가를 금합니다,Дотуур байранд чанга дуугаар дуулахыг хориглоно,더토르 바이른드 창그 또까르  똘히그 허릭른
07,몽골어 (Mongolian),86,기숙사는 1개월에 1회 점검을 합니다,Дотуур байранд сард нэг удаа шалгалт хийнэ,더토르 빠이른드 사르드 니그 오따 샬갈트 히인
07,몽골어 (Mongolian),87,"기숙사는 아침, 저녁을 제공합니다",Дотуур байранд өглөө оройны хоол өгнө,더토르 바이른드 우글로 어러이니 허얼 우근
07,몽골어 (Mongolian),87,기숙사를 깨끗이 관리하십시오.,Дотуур байрандаа цэвэрхэн байгаарай,더토르 바이른드 체위르흥 배까래
07,몽골어 (Mongolian),87,기숙사에 외부인을 데려오면 안됩니다.,Дотуур байранд гадны хүн оруулахыг хориглоно,더토르 바이른드 까드니 훙 어롤히그 허릭른
07,몽골어 (Mongolian),87,기숙사에 O시까지 입실하십시요,Дотуур байранд  ...цагаас өмнө ороорой,더토르 바이른드 … 차그-아스 우믄 어러래
07,몽골어 (Mongolian),87,기숙사에서 담배를 피우면 안됩니다.,Дотуур байранд тамхи татаж болохгүй,더토르 바이른드 타미흐 타타즈 벌흐귀
07,몽골어 (Mongolian),87,기숙사에서 도박을 해서는 안됩니다,Дотуур байранд мөрийтэй тоглож болохгүй,더토르 바아른드 무리태 턱러즈 벌흐귀
07,몽골어 (Mongolian),87,기숙사에서 소란을 피우면 안됩니다.,Дотуур байранд чимээ шуугиан тарьж болохгүй,더토르 바이른드 치매 쇼기앙 타리즈 벌흐귀
07,몽골어 (Mongolian),87,기숙사에서 음주 하시면 안됩니다.,Дотуур байранд архи ууж болохгүй,더토르 바이른드 아리흐 오오즈 벌흐귀
07,몽골어 (Mongolian),87,기숙사의 안전을 위하여  ㅇㅇ은 금지합니다.,Дотуур байрны аюулгүй байдлыг хангахын тулд ......-г хориглоно,더토르 바이르니 아욜귀 바이들-이그 항까흐-잉 톨드 …이그 허릭른
07,몽골어 (Mongolian),87,꼭 노크 하세요,Заавал тогшоорой,짜왈 턱서래
07,몽골어 (Mongolian),88,나갈 때에는 항상 전기를 끄십시오.,Гарахдаа цахилгаанаа заавал унтраагаарай,까르흐따 차힐까나 짜왈 온트라까래
07,몽골어 (Mongolian),88,너무 늦게까지 밖에다니지 마세요.,Орой болтол гадуур битгий яваарай,어러이 벌털 까또르 비트끼 야와래
07,몽골어 (Mongolian),88,담배는 건물밖에서 피우세요.,Байшингийн гадаа тамхи татаарай,바이싱낑 까따 타미흐 타타래
07,몽골어 (Mongolian),88,매일매일 청소해 주세요,Өдөр бүр цэвэрлэгээ хийгээрэй,우드르 부르 체위르레께 히이께래
07,몽골어 (Mongolian),88,머리를 감으세요,Үсээ угаагаарай,우스-에 오까가래
07,몽골어 (Mongolian),88,물 사용 후 수도를 꼭 잠그세요,Усаа хэрэглэсний дараа крантаа заавал хаагаарай,오스-아 헤래글슨이 따라 크란타 하아까래
07,몽골어 (Mongolian),88,방을 깨끗이 관리해야해요.,Өрөөндөө цэвэрхэн байх хэрэгтэй,우론또 체위르행 배흐 헤렉태
07,몽골어 (Mongolian),88,방을 깨끗이 치우셔야 합니다.,Өрөөний хог шороог цэвэрлэх хэрэгтэй,우로니 허그 쇼로그 체위르레흐 헤렉태
07,몽골어 (Mongolian),88,불조심하세요.,Гал гарахаас болгоомжлоорой,깔 가라흐-아스 벌껌즐러래
07,몽골어 (Mongolian),88,빨래를 자주 하세요,Хувцсаа байнга угаагаарай,호우차스-아 뱅끄 오까까래
07,몽골어 (Mongolian),89,사용 후 수도꼭지를 꼭 잠가주세요,Ашигласны дараа крантаа заавал хаагаарай,아식라슨이 따라 크란타 짜왈 하아까래
07,몽골어 (Mongolian),89,생필품을 아껴 쓰십시오.,Жишээ барааг гамтай хэрэглээрэй,지쎄 빠라그 깜태 헤렉레래
07,몽골어 (Mongolian),89,서로 싸우지 마세요,Хоорондоо битгий муудалцаарай,허어릉떠 비트끼 모들차래
07,몽골어 (Mongolian),89,세수하세요,Нүүр гараа угаагаарай,누르 까라 오까까래
07,몽골어 (Mongolian),89,손발을 깨끗이 씻으세요,Хөл гараа сайн угааж байгаарай,훌 까라 생 오까즈 빠이까래
07,몽골어 (Mongolian),89,ㅇㅇ시까지 기숙사로 돌아오세요,.... Цагаас өмнө дотуур байрандаа орж ирээрэй,… 차그-아스 우믄 더토르 바이른따 어르즈 이래래
07,몽골어 (Mongolian),89,외출 시에는 반드시 허락을 받으세요,Гадагшаа гарахдаа заавал зөвшөөрөл аваарай,까다그샤 까라흐따 짜왈 주웁쇼를 아와래
07,몽골어 (Mongolian),89,외출시 문을 잘 잠그세요,Гадагшаа гарахдаа хаалгаа сайн түгжээрэй,까다그샤 까라흐따 하알까 생 투그제래
07,몽골어 (Mongolian),89,외출시에는 목적지를 알리고가세요,Гадагшаа гарахдаа хаашаа явж байгаагаа хэлж яваарай,까다그샤 까라흐따 하아샤 야우즈 배까까 헬레래
07,몽골어 (Mongolian),89,외출하실때는 반드시 허락을 받으세요,Гадагшаа гарахдаа заавал зөвшөөрөл аваарай,까다그샤 까라흐따 짜왈 주웁쇼를 아와래
07,몽골어 (Mongolian),90,용변 후 반드시 물을 내려주세요,Бие зассаны дараа усаа заавал татаарай,비이 자스승니 따라 오스-아 자왈 타타래
07,몽골어 (Mongolian),90,음식물 쓰레기를 분리수거하세요,Хоолны үлдэгдэл хогийг тусад нь ялгаж хаяарай,허얼니 울덱들 허그-이그 토스드 은 얄가즈 하야래
07,몽골어 (Mongolian),90,이번이 마지막 경고 입니다.,Энэ сүүлийн сануулга шүү,엔 수울-잉 사놀끄 슈
07,몽골어 (Mongolian),90,잠자기 전 문단속을 반드시 하세요,Унтахаасаа өмнө хаалгаа заавал түгжээрэй,온타흐-아사 우믄 하알까 짜왈 투그제레
07,몽골어 (Mongolian),90,잠잘때는 선풍기를 끄고 잡니다.,Сэнсээ унтрааж унтаарай,셍세 온트라즈 온타래
07,몽골어 (Mongolian),90,장거리 외출전에 연락처를 남기세요,Гадагшаа хол явах бол утсаа үлдээгээрэй,까따그샤 헐 야위흐 벌 오트사 울떼께래
07,몽골어 (Mongolian),90,전기 난로를 켜고 잠들지 마십시오.,Цахилгаан тенээ асаалттай унтаж болохгүй,차힐깡 텐-에 아살트태 온타즈 벌흐귀
07,몽골어 (Mongolian),90,전기난로,Цахилгаан тень,차힐깡 텐
07,몽골어 (Mongolian),90,주말에 기숙사에서 잠만 자지 마세요.,Амралтын өдрөө дотуур байрандаа унтаж битгий өнгөрүүлээрэй,암랄팅 우드르 더토르 배란따 비트끼 온타즈 배까래
07,몽골어 (Mongolian),90,촛불,Лаа,라
07,몽골어 (Mongolian),91,출근 및 외출시에는 반드시 문을 잠그세요,Ажилдаа явах гадагшаа гарахдаа хаалгаа заавал түгжээрэй,아질따 야와흐 까따그샤 까라흐따 하알까 짜왈 투그제래
